################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  3.2706092457850428E-01 a      2084     1    18     2    14
  1.6593155349220845E-01 a      2085     1    18     2    15
  1.5709206842215848E-01 a      2086     1    18     2    16
 -4.6495672419241968E-01 a      2087     1    18     2    17
  4.0131516010856394E-01 a      2088     1    18     2    18
 -2.4464740884606725E-01 a      2089     1    18     2    19
  2.1518140822044690E-01 a      2090     1    18     2    20
 -5.5389134556416986E-01 a      2091     1    18     2    21
  1.0773392188854894E-01 a      2092     1    18     2    22
 -8.6150112508087753E-02 a      2093     1    18     2    23
 -5.2349528980454774E-01 a      2094     1    18     2    24
  4.8181572824252533E-03 a      2095     1    18     2    25
 -5.9531134953512110E-01 a      2096     1    18     2    26
 -4.8162033574372848E-01 a      2097     1    18     2    27
  3.1710733438473415E-01 a      2098     1    18     2    28
 -4.6179849872653828E-01 a      2099     1    18     2    29
 -6.4891193536846470E-01 a      2100     1    18     2    30
  5.3314761515096239E-02 a      2101     1    19     2     1
 -5.4654029759622025E-01 a      2102     1    19     2     2
  1.7850323561660317E-01 a      2103     1    19     2     3
  3.9176197385190675E-01 a      2104     1    19     2     4
  1.8378769234515049E-02 a      2105     1    19     2     5
 -2.1388120403897418E-01 a      2106     1    19     2     6
 -2.7635560802434839E-01 a      2107     1    19     2     7
 -1.9052942306065046E-01 a      2108     1    19     2     8
 -2.1578960463726668E-01 a      2109     1    19     2     9
  2.8263083555642787E-01 a      2110     1    19     2    10
 -4.2139907768907532E-02 a      2111     1    19     2    11
 -3.1422357740639628E-01 a      2112     1    19     2    12
  1.0430268928487521E+00 a      2113     1    19     2    13
  8.2735044070321895E-02 a      2114     1    19     2    14
  1.0495273924168733E+00 a      2115     1    19     2    15
  5.3111526824736566E-01 a      2116     1    19     2    16
  1.1894801655388972E-01 a      2117     1    19     2    17
 -6.2249046103226613E-01 a      2118     1    19     2    18
 -7.3338450400126501E-02 a      2119     1    19     2    19
 -1.3275273828750014E-01 a      2120     1    19     2    20
  3.1467708566897512E-01 a      2121     1    19     2    21
  4.2624375783242324E-01 a      2122     1    19     2    22
 -7.0003372289019838E-01 a      2123     1    19     2    23
 -1.8380744566567405E-02 a      2124     1    19     2    24
 -9.3271869458556944E-01 a      2125     1    19     2    25
  9.4135001816860620E-01 a      2126     1    19     2    26
 -1.2120581389270677E-01 a      2127     1    19     2    27
  9.4854166111682722E-03 a      2128     1    19     2    28
  3.4464448463965139E-02 a      2129     1    19     2    29
  1.0957471529959316E-01 a      2130     1    19     2    30
  2.5375643770493023E-01 a      2131     1    20     2     1
  3.1487972246878410E-02 a      2132     1    20     2     2
  1.9582905316510310E-01 a      2133     1    20     2     3
 -2.5451747491209847E-01 a      2134     1    20     2     4
  1.1744375119465122E-01 a      2135     1    20     2     5
  1.7583979309457459E-01 a      2136     1    20     2     6
  4.3622720891322747E-01 a      2137     1    20     2     7
  3.0476472134572002E-01 a      2138     1    20     2     8
 -2.2343552816324824E-01 a      2139     1    20     2     9
  3.8485033705925244E-02 a      2140     1    20     2    10
  7.2646441451619370E-01 a      2141     1    20     2    11
 -7.1010552973469948E-02 a      2142     1    20     2    12
 -9.2894009309867398E-01 a      2143     1    20     2    13
 -1.2925359816882440E-01 a      2144     1    20     2    14
 -1.8534603959170409E-01 a      2145     1    20     2    15
 -4.7662452837844416E-01 a      2146     1    20     2    16
 -1.8137458349258259E-01 a      2147     1    20     2    17
 -3.0862322675794107E-01 a      2148     1    20     2    18
 -2.1006894596412275E-02 a      2149     1    20     2    19
  4.8246546990604780E-02 a      2150     1    20     2    20
  3.0475595381356194E-02 a      2151     1    20     2    21
  5.7821817958821332E-02 a      2152     1    20     2    22
 -1.8938573930118988E-01 a      2153     1    20     2    23
  4.9658554395077981E-01 a      2154     1    20     2    24
  7.7435569371724478E-01 a      2155     1    20     2    25
  4.9788732442633626E-01 a      2156     1    20     2    26
 -1.1993883891797284E-01 a      2157     1    20     2    27
  4.6602490321489554E-02 a      2158     1    20     2    28
 -3.8442722125820683E-01 a      2159     1    20     2    29
  2.4552513299850458E-02 a      2160     1    20     2    30
 -6.5001813106563355E-01 a      2161     1    21     2     1
  1.4566152788151262E-02 a      2162     1    21     2     2
  1.2002374252389339E-01 a      2163     1    21     2     3
  2.2674866490311638E-01 a      2164     1    21     2     4
  4.1925271738678865E-01 a      2165     1    21     2     5
 -1.7414028188456973E-01 a      2166     1    21     2     6
 -1.3544948094988607E-01 a      2167     1    21     2     7
 -1.0090295041565037E-01 a      2168     1    21     2     8
  3.9279818229378788E-02 a      2169     1    21     2     9
 -1.1278963100853183E+00 a      2170     1    21     2    10
  6.1944034241233709E-02 a      2171     1    21     2    11
 -5.5253338530437157E-01 a      2172     1    21     2    12
 -4.5556100740270666E-01 a      2173     1    21     2    13
  6.1882750998010383E-01 a      2174     1    21     2    14
  3.5308813269130013E-01 a      2175     1    21     2    15
  1.8128696668462746E-01 a      2176     1    21     2    16
  1.8184734736808589E-01 a      2177     1    21     2    17
 -2.0846518669573036E-01 a      2178     1    21     2    18
  8.1853248269130777E-02 a      2179     1    21     2    19
  9.1020149488149238E-02 a      2180     1    21     2    20
  9.8046988479756814E-01 a      2181     1    21     2    21
 -4.7204092066349018E-01 a      2182     1    21     2    22
  3.7855657709037226E-02 a      2183     1    21     2    23
  8.6907372476425448E-01 a      2184     1    21     2    24
  1.6150605170428733E-01 a      2185     1    21     2    25
  4.3072328823286088E-01 a      2186     1    21     2    26
  2.1445205112336047E-01 a      2187     1    21     2    27
 -5.7751400519454188E-01 a      2188     1    21     2    28
 -3.1251391032426895E-01 a      2189     1    21     2    29
 -4.2325618926709296E-01 a      2190     1    21     2    30
  2.5053139234745497E-01 a      2191     1    22     2     1
 -1.7636423127928480E-01 a      2192     1    22     2     2
 -2.8230049587709199E-01 a      2193     1    22     2     3
  4.1388248492784951E-01 a      2194     1    22     2     4
  4.6044727824142673E-01 a      2195     1    22     2     5
  5.2417050766491224E-01 a      2196     1    22     2     6
 -1.9407093813571777E-01 a      2197     1    22     2     7
 -7.8112933003975116E-01 a      2198     1    22     2     8
 -2.1350010900351662E-01 a      2199     1    22     2     9
 -8.6694215314214462E-01 a      2200     1    22     2    10
 -1.2877942162051026E-01 a      2201     1    22     2    11
  9.8748081462776294E-03 a      2202     1    22     2    12
 -5.9619503835518728E-01 a      2203     1    22     2    13
 -3.8866181171351588E-01 a      2204     1    22     2    14
 -2.8312037056714545E-01 a      2205     1    22     2    15
  3.4039075342073388E-01 a      2206     1    22     2    16
  3.6114965657468623E-01 a      2207     1    22     2    17
  4.2614791870602248E-01 a      2208     1    22     2    18
  2.3524487273134753E-01 a      2209     1    22     2    19
  1.8804935601883124E-01 a      2210     1    22     2    20
 -1.9108296058302457E-01 a      2211     1    22     2    21
 -4.6817293412499700E-01 a      2212     1    22     2    22
 -4.8048864243970174E-01 a      2213     1    22     2    23
 -6.1629497042832015E-01 a      2214     1    22     2    24
  1.3785324372898464E-02 a      2215     1    22     2    25
 -6.0225303651980655E-01 a      2216     1    22     2    26
 -4.0868535643055931E-01 a      2217     1    22     2    27
  7.3338539689403237E-02 a      2218     1    22     2    28
 -2.2457538897221435E-01 a      2219     1    22     2    29
 -1.3612821007159601E-01 a      2220     1    22     2    30
 -4.4248094786301240E-01 a      2221     1    23     2     1
 -2.2806847984059586E-01 a      2222     1    23     2     2
  8.5636416372127910E-01 a      2223     1    23     2     3
 -1.5324344260390177E-01 a      2224     1    23     2     4
 -3.6483435257602659E-01 a      2225     1    23     2     5
 -4.7617479975300508E-01 a      2226     1    23     2     6
  1.5091360210770979E-01 a      2227     1    23     2     7
  1.7176922758942757E-02 a      2228     1    23     2     8
  8.7691613836402921E-02 a      2229     1    23     2     9
 -2.8964758974920509E-02 a      2230     1    23     2    10
  7.6514298334722369E-02 a      2231     1    23     2    11
 -9.8674538949306292E-02 a      2232     1    23     2    12
  1.0400111007741775E+00 a      2233     1    23     2    13
  3.2520633830684993E-02 a      2234     1    23     2    14
 -3.9896508622064802E-01 a      2235     1    23     2    15
  2.9264430234288097E-02 a      2236     1    23     2    16
 -4.1403722050539959E-01 a      2237     1    23     2    17
 -1.0622071682949000E-01 a      2238     1    23     2    18
 -5.4408028281029627E-02 a      2239     1    23     2    19
 -4.9124263586538028E-02 a      2240     1    23     2    20
  6.7676262815651078E-01 a      2241     1    23     2    21
 -1.7591894504240307E-01 a      2242     1    23     2    22
  2.3732110068956500E-01 a      2243     1    23     2    23
  8.7986517373244288E-01 a      2244     1    23     2    24
 -4.4945458871121202E-01 a      2245     1    23     2    25
  8.7033863891383179E-01 a      2246     1    23     2    26
 -2.8190669068807611E-01 a      2247     1    23     2    27
 -7.1343596151836525E-02 a      2248     1    23     2    28
  1.1798069658506687E-01 a      2249     1    23     2    29
  1.1940831959732348E-01 a      2250     1    23     2    30
  1.0993885472516290E-02 a      2251     1    24     2     1
  2.3557672643382735E-01 a      2252     1    24     2     2
 -4.1686678469228033E-01 a      2253     1    24     2     3
 -1.6233062046414493E-01 a      2254     1    24     2     4
  7.0874011771853720E-02 a      2255     1    24     2     5
  3.2293951128116549E-01 a      2256     1    24     2     6
  1.4635875625549030E-01 a      2257     1    24     2     7
  4.9787114959354500E-01 a      2258     1    24     2     8
  1.0607933650023708E-01 a      2259     1    24     2     9
  2.5877961245395070E-01 a      2260     1    24     2    10
  7.8669829778183140E-02 a      2261     1    24     2    11
  3.5252195771660944E-02 a      2262     1    24     2    12
  9.2984399429694453E-01 a      2263     1    24     2    13
  1.9203266060693883E-01 a      2264     1    24     2    14
 -2.7270081457646556E-01 a      2265     1    24     2    15
 -1.8312817950630694E-01 a      2266     1    24     2    16
  4.6253271467286877E-01 a      2267     1    24     2    17
 -2.9254053741123259E-01 a      2268     1    24     2    18
 -5.8471253497992548E-01 a      2269     1    24     2    19
  6.4730468626775894E-02 a      2270     1    24     2    20
  4.0691724648013428E-01 a      2271     1    24     2    21
  6.9585073750687565E-01 a      2272     1    24     2    22
 -5.6256368270201562E-01 a      2273     1    24     2    23
  1.0479101866832009E-01 a      2274     1    24     2    24
 -3.2141420840124127E-02 a      2275     1    24     2    25
 -2.9218584103308964E-01 a      2276     1    24     2    26
  1.9046286229116113E-01 a      2277     1    24     2    27
 -1.2940621076482559E-01 a      2278     1    24     2    28
  1.4979142804261020E-01 a      2279     1    24     2    29
  9.2903641688849403E-02 a      2280     1    24     2    30
  2.1020052473814035E-01 a      2281     1    25     2     1
 -4.7634818672817644E-02 a      2282     1    25     2     2
 -6.2415591765567446E-01 a      2283     1    25     2     3
  7.0936415815362669E-02 a      2284     1    25     2     4
 -2.7581158052376364E-01 a      2285     1    25     2     5
  4.8226384256482055E-02 a      2286     1    25     2     6
 -6.3524702310179104E-01 a      2287     1    25     2     7
 -9.5578385564550075E-02 a      2288     1    25     2     8
 -6.6868443462636340E-01 a      2289     1    25     2     9
  7.3668716137622914E-01 a      2290     1    25     2    10
  5.3263541928760677E-02 a      2291     1    25     2    11
 -1.8227481474497159E-01 a      2292     1    25     2    12
 -1.1998279876118392E+00 a      2293     1    25     2    13
  5.0900282546676689E-01 a      2294     1    25     2    14
  5.8928484120045610E-01 a      2295     1    25     2    15
  2.0365950371449973E-01 a      2296     1    25     2    16
  1.5230560291858034E-01 a      2297     1    25     2    17
  5.2070050743311613E-01 a      2298     1    25     2    18
  5.5086995991093246E-01 a      2299     1    25     2    19
 -5.0246576403014713E-02 a      2300     1    25     2    20
 -5.1883204793463655E-01 a      2301     1    25     2    21
 -1.3334233467635057E-01 a      2302     1    25     2    22
  4.7530846944889532E-01 a      2303     1    25     2    23
  3.0109671069173571E-01 a      2304     1    25     2    24
  2.3413696229487332E-01 a      2305     1    25     2    25
  2.4734963904809429E-01 a      2306     1    25     2    26
 -6.4591636688536025E-01 a      2307     1    25     2    27
  7.4258519323429595E-01 a      2308     1    25     2    28
 -1.0030079156923144E+00 a      2309     1    25     2    29
 -1.4931611403725747E-01 a      2310     1    25     2    30
  4.3899139912781027E-01 a      2311     1    26     2     1
  8.7740619941508002E-01 a      2312     1    26     2     2
  2.0891347868306062E-01 a      2313     1    26     2     3
  3.8275800944949068E-01 a      2314     1    26     2     4
  2.9100145173294051E-01 a      2315     1    26     2     5
 -2.5492138038737100E-01 a      2316     1    26     2     6
 -3.1648420244889432E-02 a      2317     1    26     2     7
 -2.0034061569405595E-01 a      2318     1    26     2     8
 -1.0697750673995139E-01 a      2319     1    26     2     9
 -8.4197797246281375E-02 a      2320     1    26     2    10
 -1.9089367294153704E-02 a      2321     1    26     2    11
 -4.6279599462138575E-02 a      2322     1    26     2    12
 -1.1089261110273531E-01 a      2323     1    26     2    13
  4.3435927912911604E-01 a      2324     1    26     2    14
 -4.4931274563072832E-01 a      2325     1    26     2    15
 -5.1623061599530162E-01 a      2326     1    26     2    16
 -4.6721752991929538E-01 a      2327     1    26     2    17
 -3.0399916890825318E-01 a      2328     1    26     2    18
  2.8079847751702747E-01 a      2329     1    26     2    19
 -1.3977007814768710E-01 a      2330     1    26     2    20
 -7.0914200311168973E-01 a      2331     1    26     2    21
  1.5175058016237480E-01 a      2332     1    26     2    22
  8.0277795083574119E-02 a      2333     1    26     2    23
  8.6861633111518155E-01 a      2334     1    26     2    24
  3.7293264269258386E-01 a      2335     1    26     2    25
 -3.7887523303076015E-01 a      2336     1    26     2    26
  5.7299898604824173E-01 a      2337     1    26     2    27
 -4.1898162381876514E-01 a      2338     1    26     2    28
 -4.1429626713616990E-01 a      2339     1    26     2    29
  8.3524376908769515E-02 a      2340     1    26     2    30
  3.3040053781259954E-01 a      2341     1    27     2     1
 -5.2438025513584852E-01 a      2342     1    27     2     2
  1.0288335718859500E+00 a      2343     1    27     2     3
  6.5869302234518062E-02 a      2344     1    27     2     4
  2.6039971788475930E-01 a      2345     1    27     2     5
  2.4993796106348862E-01 a      2346     1    27     2     6
  3.7769072954463012E-01 a      2347     1    27     2     7
  7.5398911310253780E-01 a      2348     1    27     2     8
 -1.2203775891431727E+00 a      2349     1    27     2     9
  4.3670269813428148E-01 a      2350     1    27     2    10
  5.2936635237774077E-01 a      2351     1    27     2    11
 -3.9747760838462942E-01 a      2352     1    27     2    12
 -6.6740244904363741E-02 a      2353     1    27     2    13
  2.3350375949387175E-01 a      2354     1    27     2    14
 -8.0614246108595355E-01 a      2355     1    27     2    15
 -4.6681029064036994E-01 a      2356     1    27     2    16
 -2.1393297335983416E-01 a      2357     1    27     2    17
 -8.3115746140204625E-04 a      2358     1    27     2    18
  2.8918200295568595E-02 a      2359     1    27     2    19
 -1.4548441826544409E-01 a      2360     1    27     2    20
  1.8749344188132462E-02 a      2361     1    27     2    21
  3.8128849317560713E-02 a      2362     1    27     2    22
 -9.2790717029245198E-02 a      2363     1    27     2    23
  7.5336843142403886E-01 a      2364     1    27     2    24
  3.5711920355536675E-01 a      2365     1    27     2    25
  3.2502423838573970E-02 a      2366     1    27     2    26
  6.3037637949586514E-02 a      2367     1    27     2    27
 -2.4735118968046210E-01 a      2368     1    27     2    28
 -7.2339197327578320E-01 a      2369     1    27     2    29
 -1.9793754913195591E-01 a      2370     1    27     2    30
  6.1654954913486271E-01 a      2371     1    28     2     1
  3.7711003594020701E-02 a      2372     1    28     2     2
  2.1248418605687105E-01 a      2373     1    28     2     3
 -2.1423579215130883E-01 a      2374     1    28     2     4
  1.6466229119351347E-01 a      2375     1    28     2     5
 -2.0446214089401816E-03 a      2376     1    28     2     6
  1.9525614996256621E-01 a      2377     1    28     2     7
  1.7326127567694016E-01 a      2378     1    28     2     8
 -1.7362939855236753E-01 a      2379     1    28     2     9
 -4.9096546354380899E-01 a      2380     1    28     2    10
  5.7406100050759445E-01 a      2381     1    28     2    11
 -1.7062574624807755E-01 a      2382     1    28     2    12
 -7.4716708898969508E-01 a      2383     1    28     2    13
 -4.1645670870522633E-01 a      2384     1    28     2    14
  1.0970717753086059E+00 a      2385     1    28     2    15
  1.6047844943094883E-01 a      2386     1    28     2    16
 -6.6931100015438327E-01 a      2387     1    28     2    17
  1.1279682027453790E-01 a      2388     1    28     2    18
  3.8774081855703119E-01 a      2389     1    28     2    19
 -6.4950450530723101E-03 a      2390     1    28     2    20
 -5.2227483614799086E-01 a      2391     1    28     2    21
 -3.3189036213946627E-01 a      2392     1    28     2    22
 -1.9744024259251669E-01 a      2393     1    28     2    23
  2.3440265822415002E-01 a      2394     1    28     2    24
  4.8292550504654619E-01 a      2395     1    28     2    25
  2.8530437530689484E-01 a      2396     1    28     2    26
  2.3935074684056787E-01 a      2397     1    28     2    27
 -9.0411449884496994E-02 a      2398     1    28     2    28
 -5.4100624371498018E-01 a      2399     1    28     2    29
  5.4885433953011792E-02 a      2400     1    28     2    30
  3.4611649458319477E-01 a      2401     1    29     2     1
 -2.2508240904042581E-01 a      2402     1    29     2     2
 -1.1817643020364915E-01 a      2403     1    29     2     3
  1.1136125978149991E-01 a      2404     1    29     2     4
 -6.0071594038880649E-01 a      2405     1    29     2     5
 -2.1318620040417549E-01 a      2406     1    29     2     6
  2.1906952102919101E-02 a      2407     1    29     2     7
 -4.6425554740080988E-01 a      2408     1    29     2     8
 -4.6164615309652218E-01 a      2409     1    29     2     9
 -8.3215508000975691E-01 a      2410     1    29     2    10
 -2.0201664224538815E-01 a      2411     1    29     2    11
 -7.7844144268881144E-02 a      2412     1    29     2    12
 -5.5873022088073343E-01 a      2413     1    29     2    13
  2.6607499797355327E-01 a      2414     1    29     2    14
 -4.6605848182196499E-02 a      2415     1    29     2    15
  5.0911532410280647E-01 a      2416     1    29     2    16
  1.4510707269058584E-02 a      2417     1    29     2    17
  1.1826507443924124E-01 a      2418     1    29     2    18
 -2.5401806653032238E-01 a      2419     1    29     2    19
 -1.0234943668568885E-01 a      2420     1    29     2    20
  1.4536836557743826E+00 a      2421     1    29     2    21
 -3.0658092155009725E-01 a      2422     1    29     2    22
 -5.6743040496424135E-01 a      2423     1    29     2    23
  2.8670759381836369E-01 a      2424     1    29     2    24
  4.1920135631298379E-02 a      2425     1    29     2    25
  6.7619376335139703E-02 a      2426     1    29     2    26
 -4.5365563465649567E-01 a      2427     1    29     2    27
 -7.3891949651078703E-01 a      2428     1    29     2    28
  3.1260272524918409E-01 a      2429     1    29     2    29
 -1.2846446576288917E+00 a      2430     1    29     2    30
 -1.1295000005563036E-01 a      2431     1    30     2     1
  6.7653186611081786E-02 a      2432     1    30     2     2
  1.1692934784827222E+00 a      2433     1    30     2     3
 -1.0359177630334945E-01 a      2434     1    30     2     4
 -9.3090394902858517E-02 a      2435     1    30     2     5
 -2.1576856612809586E-01 a      2436     1    30     2     6
  1.7513451936518518E-01 a      2437     1    30     2     7
  6.3135426018615137E-01 a      2438     1    30     2     8
  5.8658831498744535E-01 a      2439     1    30     2     9
  2.5489013607558814E-02 a      2440     1    30     2    10
 -1.3724666551313111E-01 a      2441     1    30     2    11
 -6.9250233045850013E-02 a      2442     1    30     2    12
  1.2519679395150964E+00 a      2443     1    30     2    13
 -2.0277101613455598E-01 a      2444     1    30     2    14
  1.9741586284167079E-01 a      2445     1    30     2    15
  2.4121875541090235E-01 a      2446     1    30     2    16
  1.0726408857575849E-01 a      2447     1    30     2    17
 -1.8487385849188759E-01 a      2448     1    30     2    18
 -1.4451025229995401E-01 a      2449     1    30     2    19
 -3.3510292377316842E-01 a      2450     1    30     2    20
  1.4298506811061101E-01 a      2451     1    30     2    21
  6.4658836689381671E-01 a      2452     1    30     2    22
  1.6977995318787018E-01 a      2453     1    30     2    23
  7.3781403793062450E-01 a      2454     1    30     2    24
 -4.6861072032781920E-01 a      2455     1    30     2    25
 -2.1593583470178524E-02 a      2456     1    30     2    26
  3.2256147588095430E-01 a      2457     1    30     2    27
 -3.4110506725206283E-02 a      2458     1    30     2    28
  3.3040387380145730E-01 a      2459     1    30     2    29
  1.0270973716587281E-01 a      2460     1    30     2    30
  2.2115521703497459E-01 b      2461     2     1
  3.5593945590910954E-02 b      2462     2     2
  1.1975620828178861E-01 b      2463     2     3
 -7.1148794069296681E-02 b      2464     2     4
  6.1877246735895974E-01 b      2465     2     5
 -1.4648531849296568E-02 b      2466     2     6
 -3.4578157465122433E-01 b      2467     2     7
 -5.0539981722412586E-01 b      2468     2     8
 -1.3567043059024247E-01 b      2469     2     9
 -1.9567905503011632E-01 b      2470     2    10
 -4.5690114301873019E-01 b      2471     2    11
  3.6025115649075068E-01 b      2472     2    12
 -1.4342467624871341E-01 b      2473     2    13
 -4.7798736453295944E-02 b      2474     2    14
  7.5709057324790802E-02 b      2475     2    15
  8.4499486803402046E-01 b      2476     2    16
 -1.9381270191686092E-01 b      2477     2    17
  3.0608130666004385E-01 b      2478     2    18
 -2.2247276209225358E-01 b      2479     2    19
 -7.4069727299824972E-01 b      2480     2    20
 -1.8373280836653999E-01 b      2481     2    21
  4.9559340171150057E-01 b      2482     2    22
  5.0059793475653667E-02 b      2483     2    23
 -4.2597969988410972E-01 b      2484     2    24
  3.9949460563503175E-01 b      2485     2    25
 -5.4756639765007886E-01 b      2486     2    26
  2.7116728518645189E-01 b      2487     2    27
  5.6940004310156045E-01 b      2488     2    28
 -4.2597308041865789E-01 b      2489     2    29
  3.1236400222714472E-01 b      2490     2    30
  7.1184050598214599E-01 a      2491     2     1     3     1
  4.8184651453706723E-01 a      2492     2     2     3     1
 -3.2814245548774962E-01 a      2493     2     3     3     1
  5.7072537912194299E-01 a      2494     2     4     3     1
 -7.5046318896149367E-01 a      2495     2     5     3     1
  7.2012196309147647E-01 a      2496     2     6     3     1
  7.5622386119738594E-01 a      2497     2     7     3     1
  2.7802421629781471E-01 a      2498     2     8     3     1
  5.0957387514075736E-01 a      2499     2     9     3     1
  3.1130212086273673E-01 a      2500     2    10     3     1
  4.0728886057072439E-01 a      2501     2    11     3     1
 -8.1964335376353437E-01 a      2502     2    12     3     1
 -2.1976168120414055E-01 a      2503     2    13     3     1
 -5.0315188104752284E-01 a      2504     2    14     3     1
 -7.7112533021973809E-02 a      2505     2    15     3     1
 -6.5468453062047105E-01 a      2506     2    16     3     1
  4.9075797460469356E-01 a      2507     2    17     3     1
 -6.5316311723647436E-01 a      2508     2    18     3     1
  8.9282084684037022E-01 a      2509     2    19     3     1
  1.2539220476622996E+00 a      2510     2    20     3     1
 -2.4161921271614770E-01 a      2511     2    21     3     1
 -9.6697259602204400E-01 a      2512     2    22     3     1
  6.3171718442133185E-01 a      2513     2    23     3     1
  2.5010675493322626E-01 a      2514     2    24     3     1
 -7.4245552968496165E-01 a      2515     2    25     3     1
  2.4806671541354033E-01 a      2516     2    26     3     1
 -7.5153594027937598E-01 a      2517     2    27     3     1
 -8.6225196694225470E-01 a      2518     2    28     3     1
  9.3839976482315934E-01 a      2519     2    29     3     1
 -8.9491051836692059E-01 a      2520     2    30     3     1
 -5.2383563193759874E-01 b      2521     3     1
